date,PM2.5
2022-07-05,31.458333333333332
2022-07-06,39.708333333333336
2022-07-07,19.916666666666668
2022-07-08,27.625
2022-07-09,32.875
2022-07-10,32.875
2022-07-11,25.958333333333332
2022-07-12,23.958333333333332
2022-07-13,23.333333333333332
2022-07-14,27.875
2022-07-15,20.416666666666668
2022-07-16,19.25
2022-07-17,23.416666666666668
2022-07-18,27.708333333333332
2022-07-19,22.041666666666668
2022-07-20,20.208333333333332
2022-07-21,27.083333333333332
2022-07-22,22.93041666666667
2022-07-23,27.902916666666666
2022-07-24,19.958333333333332
2022-07-25,20.833333333333332
2022-07-26,22.458333333333332
2022-07-27,23.333333333333332
2022-07-28,31.125
2022-07-29,34.52791666666666
2022-07-30,34.083333333333336
2022-07-31,23.291666666666668
2022-08-01,24.208333333333332
2022-08-02,24.291666666666668
2022-08-03,28.0
2022-08-04,27.166666666666668
2022-08-05,28.25
2022-08-06,21.375
2022-08-07,28.041666666666668
2022-08-08,27.583333333333332
2022-08-09,26.166666666666668
2022-08-10,30.166666666666668
2022-08-11,15.375
2022-08-12,24.333333333333332
2022-08-13,36.5
2022-08-14,23.875
2022-08-15,22.666666666666668
2022-08-16,29.333333333333332
2022-08-17,26.791666666666668
2022-08-18,34.916666666666664
2022-08-19,40.291666666666664
2022-08-20,22.833333333333332
2022-08-21,20.333333333333332
2022-08-22,16.5
2022-08-23,30.875
2022-08-24,52.625
2022-08-25,35.75
2022-08-26,15.541666666666666
2022-08-27,20.958333333333332
2022-08-28,23.833333333333332
2022-08-29,20.916666666666668
2022-08-30,24.25
2022-08-31,35.5
2022-09-01,33.375
2022-09-02,37.083333333333336
2022-09-03,45.375
2022-09-04,34.25
2022-09-05,27.208333333333332
2022-09-06,39.291666666666664
2022-09-07,60.416666666666664
2022-09-08,26.75
2022-09-09,28.06958333333333
2022-09-10,46.583333333333336
2022-09-11,33.166666666666664
2022-09-12,36.625
2022-09-13,55.916666666666664
2022-09-14,66.58333333333333
2022-09-15,45.25
2022-09-16,35.083333333333336
2022-09-17,40.166666666666664
2022-09-18,62.875
2022-09-19,38.916666666666664
2022-09-20,46.0
2022-09-21,39.916666666666664
2022-09-22,26.291666666666668
2022-09-23,34.291666666666664
2022-09-24,40.791666666666664
2022-09-25,40.166666666666664
2022-09-26,49.75
2022-09-27,71.54166666666667
2022-09-28,67.125
2022-09-29,40.708333333333336
2022-09-30,25.860833333333332
2022-10-01,21.597083333333334
2022-10-02,25.208333333333332
2022-10-03,31.902916666666666
2022-10-04,35.59708333333334
2022-10-05,39.75
2022-10-06,56.84708333333333
2022-10-07,40.972500000000004
2022-10-08,40.458333333333336
2022-10-09,26.13875
2022-10-10,20.902916666666666
2022-10-11,29.041666666666668
2022-10-12,42.56916666666667
2022-10-13,48.666666666666664
2022-10-14,36.972500000000004
2022-10-15,35.61083333333333
2022-10-16,43.041666666666664
2022-10-17,35.708333333333336
2022-10-18,41.5
2022-10-19,35.73625
2022-10-20,26.458333333333332
2022-10-21,32.25
2022-10-22,41.01375
2022-10-23,54.916666666666664
2022-10-24,74.3475
2022-10-25,84.6525
2022-10-26,48.791666666666664
2022-10-27,33.944583333333334
2022-10-28,60.041666666666664
2022-10-29,80.58333333333333
2022-10-30,76.58333333333333
2022-10-31,31.958333333333332
2022-11-01,33.25
2022-11-02,60.208333333333336
2022-11-03,96.875
2022-11-04,83.83333333333333
2022-11-05,75.0
2022-11-06,73.79166666666667
2022-11-07,78.5
2022-11-08,94.54166666666667
2022-11-09,80.83333333333333
2022-11-10,65.04166666666667
2022-11-11,49.0
2022-11-12,41.583333333333336
2022-11-13,50.333333333333336
2022-11-14,47.708333333333336
2022-11-15,41.333333333333336
2022-11-16,34.375
2022-11-17,24.625
2022-11-18,27.458333333333332
2022-11-19,33.041666666666664
2022-11-20,44.0
2022-11-21,62.166666666666664
2022-11-22,74.79166666666667
2022-11-23,61.763749999999995
2022-11-24,35.25
2022-11-25,38.083333333333336
2022-11-26,43.458333333333336
2022-11-27,25.25
2022-11-28,23.25
2022-11-29,27.041666666666668
2022-11-30,21.0
2022-12-01,18.208333333333332
2022-12-02,22.083333333333332
2022-12-03,40.833333333333336
2022-12-04,31.833333333333332
2022-12-05,22.166666666666668
2022-12-06,59.333333333333336
2022-12-07,75.04166666666667
2022-12-08,48.166666666666664
2022-12-09,53.625
2022-12-10,49.0
2022-12-11,70.41666666666667
2022-12-12,77.25
2022-12-13,90.08333333333333
2022-12-14,86.66666666666667
2022-12-15,111.70833333333333
2022-12-16,141.16666666666666
2022-12-17,64.375
2022-12-18,49.833333333333336
2022-12-19,106.29166666666667
2022-12-20,120.66666666666667
2022-12-21,94.70833333333333
2022-12-22,112.33333333333333
2022-12-23,69.20833333333333
2022-12-24,75.625
2022-12-25,79.75
2022-12-26,105.91666666666667
2022-12-27,60.958333333333336
2022-12-28,45.944583333333334
2022-12-29,36.875
2022-12-30,46.388749999999995
2022-12-31,65.0
2023-01-01,71.54166666666667
2023-01-02,90.375
2023-01-03,65.91666666666667
2023-01-04,97.16666666666667
2023-01-05,72.5
2023-01-06,50.833333333333336
2023-01-07,73.45833333333333
2023-01-08,115.625
2023-01-09,114.16666666666667
2023-01-10,113.47208333333333
2023-01-11,66.23625
2023-01-12,37.166666666666664
2023-01-13,44.75
2023-01-14,76.75
2023-01-15,49.291666666666664
2023-01-16,32.875
2023-01-17,53.291666666666664
2023-01-18,57.791666666666664
2023-01-19,89.33333333333333
2023-01-20,111.375
2023-01-21,128.20833333333334
2023-01-22,126.91666666666667
2023-01-23,85.33333333333333
2023-01-24,37.083333333333336
2023-01-25,60.458333333333336
2023-01-26,75.58333333333333
2023-01-27,61.666666666666664
2023-01-28,58.34708333333333
2023-01-29,81.375
2023-01-30,114.16666666666667
2023-01-31,73.04166666666667
2023-02-01,62.041666666666664
2023-02-02,76.83333333333333
2023-02-03,37.5
2023-02-04,34.541666666666664
2023-02-05,25.083333333333332
2023-02-06,28.708333333333332
2023-02-07,25.75
2023-02-08,21.958333333333332
2023-02-09,25.125
2023-02-10,28.666666666666668
2023-02-11,33.958333333333336
2023-02-12,41.541666666666664
2023-02-13,41.5
2023-02-14,38.583333333333336
2023-02-15,43.625
2023-02-16,65.06958333333334
2023-02-17,96.02791666666667
2023-02-18,50.916666666666664
2023-02-19,76.0
2023-02-20,59.333333333333336
2023-02-21,66.45833333333333
2023-02-22,41.791666666666664
2023-02-23,42.75
2023-02-24,41.5
2023-02-25,36.083333333333336
2023-02-26,61.125
2023-02-27,77.79166666666667
2023-02-28,62.958333333333336
2023-03-01,65.8475
2023-03-02,113.18041666666666
2023-03-03,94.625
2023-03-04,64.95833333333333
2023-03-05,91.20833333333333
2023-03-06,75.40291666666667
2023-03-07,44.541666666666664
2023-03-08,51.208333333333336
2023-03-09,83.125
2023-03-10,89.41666666666667
2023-03-11,58.416666666666664
2023-03-12,66.33333333333333
2023-03-13,45.333333333333336
2023-03-14,66.875
2023-03-15,63.583333333333336
2023-03-16,26.027916666666666
2023-03-17,23.875
2023-03-18,24.61125
2023-03-19,22.097083333333334
2023-03-20,28.75
2023-03-21,46.5
2023-03-22,71.29166666666667
2023-03-23,61.5
2023-03-24,63.625
2023-03-25,46.375
2023-03-26,29.708333333333332
2023-03-27,22.916666666666668
2023-03-28,34.0
2023-03-29,31.458333333333332
2023-03-30,41.041666666666664
2023-03-31,71.66666666666667
2023-04-01,50.208333333333336
2023-04-02,32.291666666666664
2023-04-03,32.5
2023-04-04,47.583333333333336
2023-04-05,57.291666666666664
2023-04-06,57.208333333333336
2023-04-07,51.625
2023-04-08,50.708333333333336
2023-04-09,58.791666666666664
2023-04-10,69.79166666666667
2023-04-11,59.458333333333336
2023-04-12,44.958333333333336
2023-04-13,30.958333333333332
2023-04-14,35.625
2023-04-15,55.5
2023-04-16,52.541666666666664
2023-04-17,54.708333333333336
2023-04-18,43.625
2023-04-19,60.541666666666664
2023-04-20,59.333333333333336
2023-04-21,68.41666666666667
2023-04-22,53.208333333333336
2023-04-23,48.208333333333336
2023-04-24,35.0
2023-04-25,23.30541666666667
2023-04-26,37.458333333333336
2023-04-27,42.75
2023-04-28,30.833333333333332
2023-04-29,25.5
2023-04-30,32.333333333333336
2023-05-01,49.0
2023-05-02,36.375
2023-05-03,26.0
2023-05-04,31.041666666666668
2023-05-05,39.0
2023-05-06,50.666666666666664
2023-05-07,43.958333333333336
2023-05-08,26.791666666666668
2023-05-09,39.94416666666667
2023-05-10,26.36125
2023-05-11,19.833333333333332
2023-05-12,22.583333333333332
2023-05-13,23.916666666666668
2023-05-14,26.666666666666668
2023-05-15,30.583333333333332
2023-05-16,33.458333333333336
2023-05-17,47.416666666666664
2023-05-18,55.958333333333336
2023-05-19,52.125
2023-05-20,49.013749999999995
2023-05-21,32.972500000000004
2023-05-22,39.041666666666664
2023-05-23,46.041666666666664
2023-05-24,45.916666666666664
2023-05-25,25.583333333333332
2023-05-26,27.125
2023-05-27,22.333333333333332
2023-05-28,19.041666666666668
2023-05-29,30.375
2023-05-30,30.666666666666668
2023-05-31,46.291666666666664
2023-06-01,37.375
2023-06-02,41.25
2023-06-03,30.708333333333332
2023-06-04,37.541666666666664
2023-06-05,36.666666666666664
2023-06-06,36.583333333333336
2023-06-07,42.25
2023-06-08,48.083333333333336
2023-06-09,22.291666666666668
2023-06-10,44.458333333333336
2023-06-11,52.458333333333336
2023-06-12,45.916666666666664
2023-06-13,28.791666666666668
2023-06-14,25.208333333333332
2023-06-15,22.25
2023-06-16,30.541666666666668
2023-06-17,22.541666666666668
2023-06-18,18.583333333333332
2023-06-19,26.652916666666666
2023-06-20,25.23625
2023-06-21,46.56916666666667
2023-06-22,36.52791666666666
2023-06-23,19.125
2023-06-24,22.375
2023-06-25,17.291666666666668
2023-06-26,23.458333333333332
2023-06-27,21.0
2023-06-28,15.916666666666666
2023-06-29,18.125
2023-06-30,23.541666666666668
2023-07-01,27.791666666666668
2023-07-02,24.541666666666668
2023-07-03,20.875
2023-07-04,35.125
2023-07-05,24.5
2023-07-06,13.583333333333334
2023-07-07,2.6666666666666665
2023-07-08,2.3333333333333335
2023-07-09,2.3333333333333335
2023-07-10,13.11125
2023-07-11,23.416666666666668
2023-07-12,19.375
2023-07-13,29.916666666666668
2023-07-14,37.194583333333334
2023-07-15,35.555416666666666
2023-07-16,40.625
2023-07-17,45.666666666666664
2023-07-18,44.208333333333336
2023-07-19,28.291666666666668
2023-07-20,40.083333333333336
2023-07-21,41.291666666666664
2023-07-22,27.25
2023-07-23,18.666666666666668
2023-07-24,18.958333333333332
2023-07-25,17.25
2023-07-26,21.416666666666668
2023-07-27,28.5
2023-07-28,35.25
2023-07-29,34.166666666666664
2023-07-30,34.75
2023-07-31,30.25
2023-08-01,24.041666666666668
2023-08-02,31.291666666666668
2023-08-03,34.708333333333336
2023-08-04,20.75
2023-08-05,19.25
2023-08-06,19.958333333333332
2023-08-07,18.916666666666668
2023-08-08,18.958333333333332
2023-08-09,29.958333333333332
2023-08-10,31.458333333333332
2023-08-11,57.0
2023-08-12,40.666666666666664
2023-08-13,34.708333333333336
2023-08-14,30.541666666666668
2023-08-15,21.875
2023-08-16,39.666666666666664
2023-08-17,40.916666666666664
2023-08-18,36.875
2023-08-19,49.666666666666664
2023-08-20,30.291666666666668
2023-08-21,28.0
2023-08-22,31.777916666666666
2023-08-23,29.625
2023-08-24,31.25
2023-08-25,38.291666666666664
2023-08-26,26.583333333333332
2023-08-27,28.708333333333332
2023-08-28,20.291666666666668
2023-08-29,27.208333333333332
2023-08-30,26.0
2023-08-31,41.666666666666664
2023-09-01,52.208333333333336
2023-09-02,49.583333333333336
2023-09-03,40.25
2023-09-04,24.041666666666668
2023-09-05,24.541666666666668
2023-09-06,53.375
2023-09-07,42.583333333333336
2023-09-08,37.333333333333336
2023-09-09,30.541666666666668
2023-09-10,52.916666666666664
2023-09-11,49.583333333333336
2023-09-12,45.833333333333336
2023-09-13,30.0
2023-09-14,15.083333333333334
2023-09-15,20.291666666666668
2023-09-16,31.708333333333332
2023-09-17,42.25
2023-09-18,32.041666666666664
2023-09-19,22.291666666666668
2023-09-20,23.25
2023-09-21,18.75
2023-09-22,27.291666666666668
2023-09-23,24.5
2023-09-24,28.916666666666668
2023-09-25,39.625
2023-09-26,42.458333333333336
2023-09-27,23.875
2023-09-28,23.166666666666668
2023-09-29,33.25
2023-09-30,52.416666666666664
2023-10-01,43.5
2023-10-02,33.5
2023-10-03,39.708333333333336
2023-10-04,51.125
2023-10-05,37.458333333333336
2023-10-06,36.833333333333336
2023-10-07,36.666666666666664
2023-10-08,19.958333333333332
2023-10-09,31.083333333333332
2023-10-10,28.458333333333332
2023-10-11,29.541666666666668
2023-10-12,30.75
2023-10-13,48.125
2023-10-14,43.875
2023-10-15,31.652916666666666
2023-10-16,55.166666666666664
2023-10-17,67.875
2023-10-18,87.20833333333333
2023-10-19,66.83333333333333
2023-10-20,35.041666666666664
2023-10-21,33.40291666666666
2023-10-22,42.208333333333336
2023-10-23,60.111250000000005
2023-10-24,64.75
2023-10-25,76.91666666666667
2023-10-26,48.666666666666664
2023-10-27,95.875
2023-10-28,38.916666666666664
2023-10-29,37.791666666666664
2023-10-30,20.875
2023-10-31,59.666666666666664
2023-11-01,61.541666666666664
2023-11-02,75.875
2023-11-03,46.875
2023-11-04,30.208333333333332
2023-11-05,30.88875
2023-11-06,29.625
2023-11-07,47.194583333333334
2023-11-08,60.97208333333333
2023-11-09,30.139166666666668
2023-11-10,20.4025
2023-11-11,26.36125
2023-11-12,18.666666666666668
2023-11-13,10.666666666666666
2023-11-14,23.847083333333334
2023-11-15,46.63916666666666
2023-11-16,75.56916666666667
2023-11-17,115.625
2023-11-18,172.20833333333334
2023-11-19,253.47208333333333
2023-11-20,212.23625
2023-11-21,233.69458333333333
2023-11-22,221.81958333333333
2023-11-23,196.19458333333333
2023-11-24,195.13875
2023-11-25,156.66666666666666
2023-11-26,192.625
2023-11-27,186.16666666666666
2023-11-28,195.79208333333335
2023-11-29,261.01375
2023-11-30,173.54166666666666
2023-12-01,48.861250000000005
2023-12-02,68.04166666666667
2023-12-03,70.56958333333334
2023-12-04,48.93083333333333
2023-12-05,72.02791666666667
2023-12-06,74.44416666666667
2023-12-07,102.76375
2023-12-08,104.92416666666666
2023-12-09,93.45833333333333
2023-12-10,72.8125
2023-12-11,62.041666666666664
2023-12-12,52.0
2023-12-13,86.50708333333334
2023-12-14,83.35416666666667
2023-12-15,59.0
2023-12-16,46.729166666666664
2023-12-17,38.625
2023-12-18,66.85416666666667
2023-12-19,27.57625
2023-12-20,41.625
2023-12-21,68.02083333333333
2023-12-22,65.4375
2023-12-23,89.375
2023-12-24,90.38208333333334
2023-12-25,88.39583333333333
2023-12-26,143.10416666666666
2023-12-27,172.30541666666667
2023-12-28,169.56958333333333
2023-12-29,189.65291666666667
2023-12-30,174.6525
2023-12-31,131.76375000000002
2024-01-01,88.875
2024-01-02,59.8125
2024-01-03,49.166666666666664
2024-01-04,70.0
2024-01-05,99.41666666666667
2024-01-06,71.02791666666667
2024-01-07,49.0
2024-01-08,51.125
2024-01-09,43.145833333333336
2024-01-10,38.770833333333336
2024-01-11,28.354166666666668
2024-01-12,25.36125
2024-01-13,42.666666666666664
2024-01-14,64.71541666666667
2024-01-15,56.520833333333336
2024-01-16,51.75
2024-01-17,62.36833333333333
2024-01-18,32.729166666666664
2024-01-19,35.40291666666666
2024-01-20,40.13875
2024-01-21,38.479166666666664
2024-01-22,17.763749999999998
2024-01-23,32.367916666666666
2024-01-24,41.166666666666664
2024-01-25,55.583333333333336
2024-01-26,73.60416666666667
2024-01-27,70.04875
2024-01-28,49.34708333333333
2024-01-29,75.83333333333333
2024-01-30,76.11708333333333
2024-01-31,75.19958333333334
2024-02-01,161.64708333333334
2024-02-02,148.63916666666668
2024-02-03,25.144583333333333
2024-02-04,26.351249999999997
2024-02-05,28.167083333333334
2024-02-06,39.560833333333335
2024-02-07,50.112500000000004
2024-02-08,20.2025
2024-02-09,26.359583333333333
2024-02-10,53.18
2024-02-11,34.5925
2024-02-12,39.35333333333333
2024-02-13,29.346249999999998
2024-02-14,24.757499999999997
2024-02-15,34.11958333333333
2024-02-16,45.22
2024-02-17,31.592083333333335
2024-02-18,27.6075
2024-02-19,26.530416666666667
2024-02-20,37.925000000000004
2024-02-21,33.54125
2024-02-22,25.290000000000003
2024-02-23,35.05916666666666
2024-02-24,11.643749999999999
2024-02-25,14.977916666666667
2024-02-26,30.027916666666666
2024-02-27,14.622916666666667
2024-02-28,31.93875
2024-02-29,15.395833333333334
2024-03-01,16.2068
2024-03-02,37.38916666666667
2024-03-03,52.50458333333333
2024-03-04,66.70833333333333
2024-03-05,104.58458333333333
2024-03-06,75.34333333333333
2024-03-07,54.213750000000005
2024-03-08,79.79541666666667
2024-03-09,57.875416666666666
2024-03-10,38.077083333333334
2024-03-11,34.9925
2024-03-12,91.49291666666666
2024-03-13,71.03458333333333
2024-03-14,43.083333333333336
2024-03-15,52.708333333333336
2024-03-16,36.739583333333336
2024-03-17,39.505833333333335
2024-03-18,32.30833333333333
2024-03-19,22.895416666666666
2024-03-20,36.30916666666666
2024-03-21,94.50875
2024-03-22,74.97791666666667
2024-03-23,44.117916666666666
2024-03-24,35.18833333333333
2024-03-25,32.152499999999996
2024-03-26,34.514583333333334
2024-03-27,46.25333333333333
2024-03-28,44.81
2024-03-29,44.31125
2024-03-30,54.193333333333335
2024-03-31,59.03375
2024-04-01,62.107600000000005
2024-04-02,58.48708333333334
2024-04-03,58.93875
2024-04-04,55.29833333333334
2024-04-05,42.52833333333333
2024-04-06,41.24208333333333
2024-04-07,40.556666666666665
2024-04-08,19.628333333333334
2024-04-09,33.337916666666665
2024-04-10,52.93541666666667
2024-04-11,52.72208333333333
2024-04-12,37.15416666666667
2024-04-13,41.764583333333334
2024-04-14,51.416666666666664
2024-04-15,40.94083333333334
2024-04-16,28.967083333333335
2024-04-17,34.944583333333334
2024-04-18,32.939166666666665
2024-04-19,33.68833333333333
2024-04-20,43.67791666666667
2024-04-21,54.75
2024-04-22,53.604166666666664
2024-04-23,52.0625
2024-04-24,91.27083333333333
2024-04-25,101.0
2024-04-26,110.99125
2024-04-27,68.15625
2024-04-28,55.74
2024-04-29,46.14791666666667
2024-04-30,61.15541666666667
2024-05-01,27.552916666666665
2024-05-02,21.605
2024-05-03,21.2175
2024-05-04,26.723333333333333
2024-05-05,27.546666666666667
2024-05-06,30.722083333333334
2024-05-07,41.54
2024-05-08,33.92
2024-05-09,22.858333333333334
2024-05-10,35.516666666666666
2024-05-11,32.80125
2024-05-12,26.39708333333333
2024-05-13,20.19125
2024-05-14,46.19166666666666
2024-05-15,30.08375
2024-05-16,43.54833333333334
2024-05-17,46.18875
2024-05-18,29.529583333333335
2024-05-19,27.445000000000004
2024-05-20,29.999583333333334
2024-05-21,36.12833333333334
2024-05-22,40.45083333333333
2024-05-23,44.76541666666666
2024-05-24,42.74
2024-05-25,18.952083333333334
2024-05-26,16.785416666666666
2024-05-27,28.215416666666666
2024-05-28,54.8125
2024-05-29,31.333333333333332
2024-05-30,23.222083333333334
2024-05-31,27.514166666666668
2024-06-01,59.833333333333336
2024-06-02,52.36083333333334
2024-06-03,39.30583333333333
2024-06-04,32.680416666666666
2024-06-05,16.065
2024-06-06,17.75375
2024-06-07,41.708333333333336
2024-06-08,20.559166666666666
2024-06-09,19.304583333333333
2024-06-10,21.07875
2024-06-11,22.035833333333333
2024-06-12,27.00208333333333
2024-06-13,29.583333333333332
2024-06-14,28.931250000000002
2024-06-15,77.09958333333334
2024-06-16,40.4275
2024-06-17,22.750833333333333
2024-06-18,22.191666666666666
2024-06-19,25.28125
2024-06-20,27.075833333333332
2024-06-21,22.437083333333334
2024-06-22,20.115
2024-06-23,19.60375
2024-06-24,13.075833333333334
2024-06-25,17.21708333333333
2024-06-26,18.42083333333333
2024-06-27,15.47875
2024-06-28,15.283333333333333
2024-06-29,17.704166666666666
2024-06-30,18.098333333333333
2024-07-01,21.842083333333335
2024-07-02,28.792083333333334
2024-07-03,26.151666666666667
2024-07-04,18.724166666666665
2024-07-05,16.55125
2024-07-06,18.31083333333333
2024-07-07,17.061249999999998
2024-07-08,20.611666666666668
2024-07-09,20.576249999999998
2024-07-10,25.481666666666666
2024-07-11,24.442916666666665
2024-07-12,17.266666666666666
2024-07-13,15.458333333333334
2024-07-14,13.10375
2024-07-15,16.20875
2024-07-16,18.13375
2024-07-17,17.762916666666666
2024-07-18,12.705416666666666
2024-07-19,17.360833333333336
2024-07-20,21.389583333333334
2024-07-21,21.34583333333333
2024-07-22,19.714583333333334
2024-07-23,18.165833333333335
2024-07-24,11.149583333333332
2024-07-25,20.729166666666668
2024-07-26,30.675416666666667
2024-07-27,48.91625
2024-07-28,30.7675
2024-07-29,23.215416666666666
2024-07-30,20.111666666666668
2024-07-31,15.770000000000001
2024-08-01,13.612499999999999
2024-08-02,23.672916666666666
2024-08-03,19.7225
2024-08-04,28.541666666666668
2024-08-05,42.500416666666666
2024-08-06,44.111250000000005
2024-08-07,65.31458333333333
2024-08-08,19.867083333333333
2024-08-09,16.981666666666666
2024-08-10,22.575416666666666
2024-08-11,11.451666666666668
2024-08-12,25.11916666666667
2024-08-13,19.639583333333334
2024-08-14,15.046666666666667
2024-08-15,19.607083333333332
2024-08-16,31.047916666666666
2024-08-17,41.21541666666666
2024-08-18,47.66291666666667
2024-08-19,56.17666666666667
2024-08-20,50.291666666666664
2024-08-21,46.208333333333336
2024-08-22,38.166666666666664
2024-08-23,39.98583333333333
2024-08-24,47.94416666666667
2024-08-25,29.30541666666667
2024-08-26,29.5275
2024-08-27,38.805416666666666
2024-08-28,52.93083333333333
2024-08-29,45.819583333333334
2024-08-30,14.044166666666667
2024-08-31,26.190416666666668
2024-09-01,39.958333333333336
2024-09-02,34.374583333333334
2024-09-03,28.055833333333336
2024-09-04,45.65375
2024-09-05,34.22958333333333
2024-09-06,20.90375
2024-09-07,14.148333333333333
2024-09-08,8.874583333333334
2024-09-09,12.189583333333333
2024-09-10,11.039583333333333
2024-09-11,11.532499999999999
2024-09-12,17.931250000000002
2024-09-13,22.547083333333333
2024-09-14,33.766666666666666
2024-09-15,53.71333333333333
2024-09-16,20.933333333333334
2024-09-17,19.655416666666664
2024-09-18,21.145
2024-09-19,31.751666666666665
2024-09-20,28.90125
2024-09-21,16.721666666666668
2024-09-22,14.887083333333335
2024-09-23,20.607916666666664
2024-09-24,35.97541666666667
2024-09-25,48.132083333333334
2024-09-26,47.21333333333334
2024-09-27,38.08
2024-09-28,18.54625
2024-09-29,14.997083333333334
2024-09-30,14.357916666666666
2024-10-01,18.199583333333333
2024-10-02,12.364166666666668
2024-10-03,21.140416666666667
2024-10-04,39.73291666666667
2024-10-05,46.82
2024-10-06,47.38791666666666
2024-10-07,73.42708333333333
2024-10-08,74.33333333333333
2024-10-09,83.93083333333333
2024-10-10,103.63875
