date,PM2.5,AQI,CO,NO2,O3,PM10,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-04-12,51.7775,132.5,147.59166666666667,14.483333333333334,57.112500000000004,72.58333333333333,23.5125,81.5,0.17708333333333334,1005.1666666666666,85.125,24.983333333333334,1.2791666666666666,2.85875
2022-04-13,58.875,150.83333333333334,168.00833333333333,15.445833333333333,66.56666666666666,82.5,23.945833333333336,65.04166666666667,0.0,1005.375,74.04166666666667,27.258333333333336,1.2083333333333333,2.012916666666667
2022-04-14,59.569583333333334,149.0,189.29166666666666,15.445833333333333,71.43333333333334,83.69583333333334,18.654166666666665,68.20833333333333,0.0,1005.5416666666666,79.33333333333333,26.045833333333334,1.4916666666666665,2.4458333333333333
2022-04-15,57.15291666666667,152.66666666666666,168.31666666666666,11.233333333333334,68.83333333333333,79.875,23.708333333333332,90.45833333333333,0.0,1006.2083333333334,81.0,26.454166666666666,1.0250000000000001,2.609166666666667
2022-04-16,42.527499999999996,119.5,159.61666666666667,9.458333333333334,70.05416666666666,59.52916666666667,22.583333333333332,99.625,1.0520833333333333,1007.75,89.04166666666667,24.1375,1.0416666666666667,2.4983333333333335
2022-04-17,43.861250000000005,122.875,193.99166666666667,10.5,58.583333333333336,60.833333333333336,31.483333333333334,76.66666666666667,0.0,1013.0416666666666,89.25,18.3875,1.0291666666666666,2.24875
2022-04-18,40.805416666666666,111.125,188.5625,11.375,65.95833333333333,56.708333333333336,30.266666666666666,79.625,0.2604166666666667,1016.4583333333334,77.41666666666667,19.400000000000002,1.0541666666666667,1.9675
2022-04-19,67.80583333333333,157.95833333333334,259.21666666666664,22.02916666666667,70.07083333333334,94.85833333333333,41.72083333333333,67.54166666666667,0.03125,1016.375,60.916666666666664,22.59166666666667,1.825,1.9945833333333336
2022-04-20,67.38875,156.20833333333334,267.6375,22.583333333333332,69.22083333333333,94.39166666666667,40.887499999999996,67.83333333333333,0.19791666666666666,1013.5416666666666,73.58333333333333,22.3875,1.6833333333333333,1.3045833333333332
2022-04-21,68.61125,161.45833333333334,263.5833333333333,18.0,75.0125,96.3875,35.0,96.29166666666667,0.3125,1010.4583333333334,82.125,23.166666666666668,1.1541666666666666,2.0954166666666665
